"AML_SNP"	"BLCA_SNP"	"BRCA_SNP"	"CARC_SNP"	"CLL_SNP"	"CRC_SNP"	"DLBCL_SNP"	"ESO_SNP"	"GBM_SNP"	"HNSC_SNP"	"KIRC_SNP"	"LUAD_SNP"	"LUSC_SNP"	"MED_SNP"	"MEL_SNP"	"MM_SNP"	"NB_SNP"	"OV_SNP"	"PRAD_SNP"	"RHAB_SNP"	"UCEC_SNP"
"wgEncodeAffyRnaChipTransfragsHepg2NucleolusTotal"	7.31924917063992e-10	2.4727660757336e-68	2.11166843083687e-20	0.0303207526502043	0.0178757727514348	-0.000201562144726251	7.87498707397082e-11	-0.382733495210459	1	3.17559322665117e-07	4.67174007351936e-38	-2.52887191269587e-51	-3.4914985011007e-26	0.011365358005768	-8.16113815808242e-93	5.30097671834691e-11	0.631925484018974	1.3609320800491e-06	0.0070662629808885	0.675166919377282	0.0211128389614976
"wgEncodeAffyRnaChipTransfragsHepg2NucleusLongnonpolya"	4.37923164425673e-06	1.09833735707802e-61	1.6057285756789e-20	0.0360591206011176	-0.996230578295869	4.94186857388765e-08	0.0231884448872699	-8.16556500165665e-13	-1.55319559915852e-10	0.000138921663829542	9.0637203662182e-47	-2.18262932524027e-60	-3.40212577291656e-31	0.519997459023859	-2.3948556296143e-194	1.23727222309357e-07	0.997129396045517	0.0143558420555642	0.100845873015454	0.895274687926745	3.07475598937148e-30
"wgEncodeAffyRnaChipTransfragsHepg2NucleusLongpolya"	4.12751992147647e-09	2.4669105882897e-140	3.24370342438146e-42	0.0877105283113284	0.68438758578833	1.99665564228671e-19	0.546249886926928	-3.11671970684493e-31	-1.36285993950187e-11	1.39461207394395e-06	1.31932703728842e-84	-4.02210685313915e-181	-8.94545539768482e-48	0.0122638178665771	-3.65691056910569e-305	2.81149820999792e-09	0.882775446002131	1.49743018553584e-10	0.0352930735823008	-1	1.07793004439547e-94
"wgEncodeAffyRnaChipTransfragsKeratinocyteCytosolLongnonpolya"	0.00697507674487476	9.45075468186911e-74	5.26836317110382e-22	0.0284708101949023	0.000208652762170443	1.10337643102552e-12	1.12065485840982e-08	-1.45202437333088e-11	0.311295885538293	7.90825459362922e-07	1.70574282276534e-32	-1.59255757959071e-63	-6.39816333133947e-24	0.000321255098809637	-2.94422993854577e-163	3.45719628740654e-13	1	1.21764742226049e-11	0.449739715249467	0.386414498781716	9.17569496565847e-29
"wgEncodeAffyRnaChipTransfragsKeratinocyteCytosolLongpolya"	1.47794779242702e-07	3.6679051283979e-145	5.54685858969217e-42	0.0332417580585673	0.266116494756384	5.49121846529747e-32	4.0042593617176e-05	-8.25267503434109e-30	-3.52243100027395e-10	0.00516455409759313	1.37413668545495e-84	-7.75458602955324e-140	-1.14075339771173e-41	0.0124779518739654	-3.65691056910569e-305	3.38763086460764e-12	0.640918718999447	3.75061892649759e-12	0.0939248935486952	1	2.9324017343179e-101
"wgEncodeAffyRnaChipTransfragsKeratinocyteNucleusLongnonpolya"	0.00173420875495473	2.37056133868658e-75	5.30466771317782e-23	0.280732033241985	0.0254249331221554	5.84993627074835e-22	3.83609679382742e-07	-1.42487124739035e-14	-0.0887985258016291	0.000866038418631222	6.7772102330163e-40	-8.96873840067058e-65	-9.90255254379791e-24	0.0205718207509165	-6.80358224326605e-222	1.50684528847948e-09	0.444056952433852	1.71995812722868e-06	0.211005406584399	0.496438384017193	5.74882087414058e-37
"wgEncodeAffyRnaChipTransfragsKeratinocyteNucleusLongpolya"	9.96006650038744e-07	2.53727875894892e-136	1.75115657821148e-35	0.0203959826219552	0.59960466162166	2.02394161073508e-35	3.45029437164774e-05	-1.99783428802777e-29	-1.42992717644634e-11	0.000483042738405706	3.57493031533305e-76	-6.968980835726e-139	-2.52631554753064e-43	0.00845245762952828	-3.65691056910569e-305	6.6680604618145e-08	0.40794049809977	6.99851103114399e-11	0.0334025436239337	1	6.52564568226765e-98
"wgEncodeAffyRnaChipTransfragsProstateCellLongnonpolya"	2.52250734369827e-09	6.36291015237241e-68	7.82940198826179e-21	0.358391995433361	0.165555861312883	8.48106989931903e-35	2.39221084855828e-13	-1.01197302553348e-06	-0.00138458534721736	4.16910918800227e-13	5.78263192121195e-33	-1.3588931424419e-75	-8.83573455673245e-20	0.203554025748699	-1.42056878951931e-188	2.42564167745057e-12	-1	2.40334986934387e-06	0.270744667497966	0.610527093350465	4.59513231691064e-19
"wgEncodeAffyRnaChipTransfragsProstateCellLongpolya"	3.84641859954117e-08	1.87935342121178e-125	4.97009518554606e-30	0.271760796622275	0.195808235550606	5.46164214325753e-50	4.15219735965999e-05	-1.21212565741503e-17	-5.69439620364631e-12	2.73506189087246e-08	4.33370747197522e-58	-1.24434121904939e-128	-5.79709266577886e-39	0.0176308706736012	-3.65691056910569e-305	5.9276616905675e-14	0.893178589633374	8.63276172354393e-11	0.0367318240773056	1	2.48423464266198e-41
"wgEncodeAwgDnaseDukeHelas3ifna4hUniPk"	0.905017991797308	1.1236396833652e-68	0.00179858766251588	-0.910568623933611	0.861865419551448	-1.35513939795071e-11	-0.748535903516666	-0.574461331620678	-0.139636170677114	0.0114368450885863	3.73529263846241e-26	0.976238518968479	0.0566899936265571	0.778151091959207	-1.35726585165286e-07	1.92620149394259e-07	0.966799050419228	0.164880128351133	0.223521455140568	-0.669523103889538	-7.97412501312996e-34
"wgEncodeAwgDnaseDukeMcf7hypoxiaUniPk"	0.789587501276509	8.84145384156692e-69	3.16252483919811e-06	0.42064595961194	-0.99889264482062	-5.17713866551304e-13	1.39430670752177e-09	-0.606474992294111	0.396711560965906	0.0835252058850013	2.62470832381751e-19	0.997529075618836	0.331740484249339	1	-2.59064430703785e-06	0.00015287566392831	-1	0.383847929602556	0.00398879276208183	0.509299669198211	-4.96623734600699e-48
"wgEncodeAwgDnaseDukeAosmcUniPk"	1	1.59419076331036e-43	0.0128077732449851	0.803482505069964	1	-6.78012443767017e-06	0.26243578105779	0.960128969210645	-0.304267446462235	0.0341880326945892	1.64916368895734e-24	-0.306862728885689	0.018572934724291	-0.926707764271261	-1.79012322916411e-16	0.00124720603445483	-1	0.050732150763445	0.286863137933705	0.931086069737794	-1.89181781509169e-15
"wgEncodeAwgDnaseDukeGm12891UniPk"	-1	1.21155662790786e-35	0.448252709587318	0.516671213687576	0.00824436664813166	-1.35197164087758e-21	3.96469849596002e-05	2.3671607450456e-05	0.00329191765153614	0.000131250224114504	1.48961860961105e-06	-0.00901904390233108	0.0351844695478598	0.242517850393483	-0.000425207229951126	3.24407625333479e-05	1	0.111033020814967	0.00223388468720524	1	-5.70448525547729e-32
"wgEncodeAwgDnaseDukeGm12892UniPk"	0.169604425275536	2.25999221139031e-21	0.402009738416535	0.444793350805493	0.000376688431250929	-9.35191034879795e-17	3.31601072092783e-10	0.416210301053333	0.278961095589623	0.000220634661359608	0.00959072055636756	-0.15332258692832	0.066753736246663	0.854369523072272	-0.394460181749402	6.87042875496846e-18	0.893178589633374	0.236662061140967	0.291524530298093	0.96246993131148	-2.12923316097849e-37
"wgEncodeAwgDnaseDukeGm19239UniPk"	-1	3.01550594026712e-47	0.244870456262248	0.34400220843905	0.0117633719710991	-1.27936832084344e-19	1.57564934133018e-07	0.0787781234161137	0.695755733022802	0.00262778875124	1.43552462555681e-12	-0.385191938485794	0.68800664057365	0.90984690774274	-6.04128959885856e-13	7.95183125971754e-12	1	0.276859325636119	0.0402161247341103	-1	-7.06115558290366e-23
"wgEncodeAwgDnaseDukeHsmmembUniPk"	0.76051041829989	7.48253682545942e-55	0.0365212876271106	0.0784767063091242	0.256105866046224	-5.49931850744199e-13	9.15111928471394e-08	9.87002308634649e-06	-1	0.000175442148825979	6.78646319200489e-17	-0.188415838860672	0.0184171227849746	1	-1.27140735545549e-21	0.000189750709803424	-1	0.0111475411067216	0.312727480446266	-1	-5.5722522050832e-31
"wgEncodeAwgDnaseDukeHtr8svnUniPk"	1	2.99211767446062e-49	0.00132473327949392	0.801256600026758	0.847389479751518	-1.88771419011755e-14	0.00705433634475723	0.129647192198622	-0.34822054382188	0.00016020314883154	2.15876839944624e-21	-0.479155028181321	0.00527059491974904	-1	-2.24883651869262e-08	0.000404717239908629	1	0.310895535832675	0.847934785246822	0.931086069737794	-1.79196655218135e-32
"wgEncodeAwgDnaseDukeLncapandrogenUniPk"	0.915445474756526	2.17780051636177e-61	4.57513209876469e-13	0.583210364157124	0.774939464230919	-3.40813348751077e-22	0.000563701841985266	0.35137921818687	0.387034603460776	5.79531079623887e-05	3.50220697022055e-18	-0.0389536879774489	0.148427857483016	0.291902089661214	-3.75790480383808e-15	1.50862870195152e-05	1	0.849811239799718	0.000587695470103111	-1	-2.48930220184073e-34
"wgEncodeAwgDnaseDukeOsteoblUniPk"	0.0470132552947511	4.4480073889191e-32	0.0199039594129463	0.555467146336665	0.222149867376832	-2.02056859697593e-11	0.000937119138237386	0.141389884891734	0.280843100993413	0.00283158177260681	6.76931718644887e-08	-0.00745538434148569	-0.361486385543626	0.864011929116052	-0.0189373286799541	3.18057984797313e-08	0.841987315433555	0.0465700235210085	-0.950201185314845	-0.878772632011106	-6.45023491719708e-20
"wgEncodeAwgDnaseDukePanisletsUniPk"	-0.989448630713663	5.45578093418992e-31	0.0131974757347787	0.870000203709319	0.0162901975364883	-1.66801211516732e-16	0.000380176741572875	0.377464028566628	0.657759865789314	0.002000865950667	4.24216877433552e-17	0.824771857712152	-0.761399407234076	-0.978799702393694	-1.0944432998742e-06	1.72111795863759e-05	0.992529225714244	0.63395690032709	0.306350913339953	0.857224707231378	-1.07207796172185e-25
"wgEncodeAwgDnaseDukeProgfibUniPk"	0.911042966439455	2.16428731313044e-39	0.0980323646217424	0.695129433417166	1	-4.09472662577056e-18	1.56887224506733e-07	0.0217086068630709	-0.971122221356891	2.35436333010836e-07	1.27126828568229e-11	1	0.292362910166163	0.937855455095587	-3.15165194570362e-14	0.0003501577849844	1	0.456625831231413	0.617534460268121	0.441562007526233	-9.880298238057e-24
"wgEncodeAwgDnaseDukeT47dUniPk"	-0.760427056911923	7.26123976229318e-64	0.000142369461752284	0.685687960233797	0.0103758791436818	-9.05213793290328e-21	2.51225247470503e-06	0.653129708713444	0.340246226449102	0.00923442487183889	2.90757230770324e-05	-1	0.00126054313960801	-1	-2.56366666756877e-12	1.13528548178008e-06	-1	0.251514301719319	0.0535583589327617	-1	-3.32202138349303e-39
"wgEncodeAwgDnaseDuke8988tUniPk"	-0.870604074200573	4.43514292022584e-33	0.000330442081170277	0.0934287861628103	0.0086481626678645	-7.52075496524247e-24	7.22533380962829e-06	0.0538883840797734	0.0622266448045244	0.0039564876569191	1.18466637556449e-06	-0.0312720318935502	0.104316950462237	0.948474813532173	-9.84170439159745e-07	2.14070840632682e-07	-1	0.769900979540886	0.361263420431962	-1	-1.70174044124075e-25
"wgEncodeAwgDnaseDukeChorionUniPk"	0.707031993084553	1.03185484687534e-41	0.282781021386836	0.558458874386929	0.393442238949504	-3.33704649315397e-27	3.15412028888486e-07	1.34131816517588e-05	0.021075144640445	2.89339149208274e-09	4.91270106513912e-05	-0.000213309683483253	0.598175961757194	0.389149691939414	-0.109039182282622	0.000361112672288782	0.966799050419228	0.350357212857369	0.63753734063142	1	-4.84074322576646e-23
"wgEncodeAwgDnaseDukeCllUniPk"	0.0932802723245003	8.35768576696981e-51	0.0156772219149097	0.343159501320882	0.0584212068883139	-5.13908255949443e-17	7.88758729418594e-10	0.833281923929204	0.133833309970724	0.0236766930976329	3.7670055524673e-08	-0.0547002533408256	0.651742804161262	-0.60322627431389	-6.20031187128953e-07	2.81178612355593e-16	0.865476272823981	-0.910078340134339	0.00398879276208183	1	-4.32252074529626e-25
"wgEncodeAwgDnaseDukeFibroblUniPk"	0.232004949154559	6.7090092964951e-28	0.0173655518525714	-0.464365266400294	0.450521153165742	-4.36512371039259e-06	0.289605434658254	-0.586528226500023	-0.400638987219612	0.00253125218546221	4.4763385354058e-14	-1.13047502329421e-06	-0.903139494423856	0.944376189434434	-0.000137840615636253	0.00410830354236467	-1	0.115876727316699	0.892335966184923	-1	-2.86339851005764e-11
"wgEncodeAwgDnaseDukeFibropUniPk"	0.070817635546452	2.19133419652802e-39	0.0163494662361143	0.155621708520606	0.0462049243034013	-3.53645240534899e-08	0.175533588559479	1	-0.745229544764923	8.93045291800175e-06	9.80518017756583e-18	-0.0108724470083302	0.000897159444385665	-0.749774163936602	-2.56034358193459e-09	1.07009762578044e-08	-1	0.427820457868855	0.892648362660321	-1	-2.48008804885594e-21
"wgEncodeAwgDnaseDukeGlioblaUniPk"	0.690378721118908	1.352125854759e-40	1.9604737428786e-06	0.114826105445358	0.49260691098497	-3.48980069116827e-14	0.00109996188751262	0.679365743638958	-0.0503003068286976	1.95718948164284e-05	1.93457535258152e-17	-0.00148095463238335	0.517234237851109	-0.536010535373432	-1.77855944387859e-09	1.4969425676361e-05	0.893178589633374	0.000133262870539993	0.777643376363253	-1	-1.28842485272517e-22
"wgEncodeAwgDnaseDukeGm18507UniPk"	0.8985455388256	2.84774937710995e-48	0.0275274393360127	0.393770945121278	0.0754769099937056	-2.39076685067702e-13	3.3924424635962e-05	0.373375435287885	0.477635271074317	0.0035990283178836	0.00112805367037881	-0.831955199656257	0.0224368865259302	0.592727631583133	-5.38289454793862e-12	2.00193492055192e-13	0.682214767585454	0.582232906416456	0.0331910431497539	1	-8.31691464248284e-29
"wgEncodeAwgDnaseDukeGm19238UniPk"	0.12955418985695	1.02906128019219e-44	3.11373289194024e-06	0.995965255082511	0.0550617547721432	-8.0790625676921e-14	6.05739851062216e-07	0.0132489947558041	0.100502028055616	6.93611599506835e-06	1.35003115216714e-16	-0.0840684476124365	0.000721113740540704	1	-2.73505890084092e-09	4.19700557821463e-08	1	8.78050627089059e-05	0.584160358609559	0.551772173003745	-2.36576716089444e-35
"wgEncodeAwgDnaseDukeGm19240UniPk"	-1	1.28921561688842e-31	0.193129909007652	0.703598598785393	0.0254949292918069	-8.98277398440748e-11	0.000214068133637412	-1	0.130285269414498	0.00178745968869871	0.000252191744071874	-0.00132188138403297	0.0762824040734534	1	-0.000327659098492541	2.69666879587842e-06	0.891846489100042	0.448277756038422	0.493630023008978	1	-1.54355925525355e-19
"wgEncodeAwgDnaseDukeH9esUniPk"	-0.962583435733073	4.23224466263796e-25	0.14817232499244	0.646264004788091	0.735576704229774	-4.06113766889391e-14	4.50602806122082e-09	0.000556603090976156	0.0968923293772554	0.00110371785436469	4.19284175499204e-06	-0.344630229669444	0.000627482900729024	0.166711266104691	-1.05502651167306e-05	0.00395509045315197	1	0.977243662319231	0.31916436482258	0.729358720457371	-1.16219421659795e-30
"wgEncodeAwgDnaseDukeHepatocytesUniPk"	-0.873845465093668	8.22126297990226e-22	0.00138935815149919	0.572226930617833	0.260033640676563	-3.69179461470828e-17	1.16358047676742e-05	0.180052404552989	-0.631576775303375	0.000226443897166552	1.97495424278609e-05	-0.087623228422533	0.621464358382872	0.419473856934936	-1.09548340040642e-07	0.0111175663262065	0.953459002451086	-1	0.361884457547086	0.719812674879094	-4.43514794670257e-09
"wgEncodeAwgDnaseDukeHpde6e6e7UniPk"	0.74861439583296	1.05645987692303e-79	2.48344438962808e-06	0.381977438987363	0.850576392531623	-4.66313126924686e-12	0.00839624985974149	0.844031684351052	-0.377170710699161	5.38479606518296e-05	3.97623394667709e-14	-0.437236603718913	0.409957211645751	-0.978799702393694	-6.46841071480123e-15	2.94919046389995e-07	1	0.0942634643349158	0.230527584315003	1	-2.29941626239241e-33
"wgEncodeAwgDnaseDukeHuh75UniPk"	0.689215737170678	1.4753055926863e-43	7.69719884317606e-06	1	0.0346879821776882	-1.60711179871034e-23	2.19817334008138e-06	0.427169455287133	0.746177260077265	0.00879369042353608	3.26756090360068e-08	0.579662386712712	0.00857405656502256	0.87853990600914	-2.20200060206761e-14	0.000602341215986699	0.900823951807845	0.329213170905786	0.680339009123865	-0.931086069737794	-8.80926451432258e-27
"wgEncodeAwgDnaseDukeHuh7UniPk"	0.712493162594747	1.38102009465425e-55	0.000328803587668907	-1	0.75593242665117	-4.5502014205555e-20	0.000855285629582877	0.435389229280192	-0.993141832094506	0.00287386068323286	1.37212859975992e-20	-0.622323400749223	0.0024987753532321	1	-1.86948338043838e-14	1.47349267293028e-05	1	0.0449009941898215	0.6520811865009	0.56258741418159	-2.33840171392256e-30
"wgEncodeAwgDnaseDukeIpsUniPk"	-0.940291328280022	1.18680100806062e-21	0.15484165882536	0.499539406560834	0.00227630162039964	-2.56947939549288e-30	8.77631761400155e-13	6.21621204034845e-09	1.58932966075883e-08	3.70525882607954e-05	4.94747303224426e-05	-0.00162897766639548	0.0138787817477032	0.0762050324894035	-0.0438587017198196	0.00011681888296226	1	0.275414105928435	0.115067344439136	-1	-4.20479177653514e-34
"wgEncodeAwgDnaseDukeIshikawaestradiolUniPk"	-0.892480795877825	3.01194985988859e-48	0.00139155157384258	-0.790769620927504	0.0593321425614399	-1.39634177256566e-13	0.0292470410047716	-0.953479883662051	0.660213682419798	0.0022723524684131	2.04808209573198e-15	0.991866639542747	0.0207341740206798	-1	-0.000105723558545438	0.0355102058406375	1	0.0038299148178757	0.124384215178386	1	-4.14215932945194e-43
"wgEncodeAwgDnaseDukeIshikawatamoxifenUniPk"	1	1.04752213487793e-46	0.000183572749498645	0.217589409464476	0.0998658589745208	-6.31101949514332e-15	1.89388996609009e-05	0.645968237117393	0.665982781321239	0.0160130700956445	1.6800120044635e-08	0.880319628324808	0.234171667424567	-0.941233254818204	-7.16795359248747e-07	0.000852578085175058	1	4.52176924888045e-05	0.29276613446638	-1	-1.30154441097821e-41
"wgEncodeAwgDnaseDukeMedulloUniPk"	0.823847012523082	8.57710465883093e-22	0.028209561670415	-0.454964678375589	0.718966699578418	-1.69052264881153e-06	1.08732085598336e-06	0.222327792715502	0.466329769920538	0.18445261830998	2.81808837588319e-11	-0.0608910325493929	0.867793231554418	0.823806159122329	-0.00209289467042834	0.000145512053435206	-1	0.0109434914654624	-0.655914891469502	-1	-1.95408701521572e-19
"wgEncodeAwgDnaseDukeMelanoUniPk"	0.0460033610966827	5.12507972761304e-25	0.0247410550320874	0.906910899568135	-0.581900306069512	-2.61331872656785e-09	0.00615339900665461	0.334791173149747	-0.364327536827451	0.00300169709553153	0.000275423780701876	-0.335802663031759	0.112542349104618	-0.788163218016875	-8.34109929839235e-07	5.44778630039874e-08	-0.981810726472178	0.563030455145248	0.918801284843089	-1	-2.17211177850838e-11
"wgEncodeAwgDnaseDukeMyometrUniPk"	-0.724443811940942	6.23900309775915e-44	0.00363401669319	-1	0.0800068628834	-1.11508061111294e-12	6.72820287705249e-08	0.000155775462857266	0.0342406564463792	1.37614758966831e-05	6.5455343211452e-06	-0.824418822430985	0.144089743026155	0.382664897718487	-1.73561615102858e-16	0.000393239578601418	0.997129396045517	0.50227278472416	0.867149305354692	-0.684661399484969	-7.48857350236165e-20
"wgEncodeAwgDnaseDukePanisletdUniPk"	-0.76051041829989	4.75105242896357e-43	0.374493318231865	0.50247426816156	0.906509302495355	-3.22666613441052e-12	1.1546472782645e-05	0.00270445548392259	-0.204793810075469	1.92243249751292e-06	1.47724533220569e-15	-0.0561363734827046	0.246146172831291	-0.978799702393694	-7.72786419946301e-14	0.00135222730065962	0.710991259790227	0.692035368449841	0.764111137933592	1	-7.66551678866659e-19
"wgEncodeAwgDnaseDukePhteUniPk"	-0.713973690839095	7.11165792081579e-59	0.000943699023424033	0.499183087186811	0.494692380957832	-4.34758110165481e-17	2.23470137084574e-05	0.434379688515313	0.071807570720647	0.0015342090575881	1.0891450966095e-15	-0.0197561740797053	-0.812572941330562	1	-0.000116033095802993	0.0106746317776221	1	0.267173365712489	0.0252910838126809	0.96412714852069	-1.18130204773433e-27
"wgEncodeAwgDnaseDukeRwpe1UniPk"	-0.725446702677377	4.77030385893969e-64	5.88310410662794e-05	1	0.522686544013268	-9.48957640985312e-14	2.75350488755084e-07	-0.924403260258181	-1	0.000182625697369872	7.38069088132871e-20	-0.327748532495123	0.489579095600869	-1	-8.32617322005856e-12	3.12092048353334e-06	1	0.574021671802	0.527700343621738	-0.94313561982261	-3.92562474425167e-30
"wgEncodeAwgDnaseDukeStellateUniPk"	1	3.13470198799392e-80	1.27561228573113e-06	0.00270509954399441	0.325468572913865	-7.64461143438498e-15	9.27972688056229e-18	0.0889127689075911	-0.204403551186873	0.000117941073472618	1.97090757361613e-13	-0.0456225711001379	0.887247411311906	-0.982782589648507	-1.34018527319256e-20	0.00109413552916261	0.882775446002131	0.502835452600044	0.0482680634406533	0.666046213338844	-6.59554518669674e-34
"wgEncodeAwgDnaseDukeTh0UniPk"	0.736979749851063	4.34611694941079e-36	0.0181645949903194	0.470691160917753	0.165044577646812	-2.35046347674486e-13	9.44328402393692e-07	0.095166326718608	0.488835576987981	0.00120309872431634	1.24777845440712e-06	-0.145303299063396	-1	0.0685423211933549	-8.86819681249887e-08	1.11631567995461e-10	0.992529225714244	0.512463187624361	0.19147121051191	0.365104700719701	-1.71309534553644e-24
"wgEncodeAwgDnaseDukeUrotheliaUniPk"	1	3.29738343106061e-41	0.00214006925663749	0.255810694139821	0.0947198388920462	-1.36173724741027e-13	2.62963485439403e-10	0.421838871889511	0.836966625641658	0.0104676745642038	0.000196051198196259	-0.368919799453014	0.248083061501688	-0.874151701973069	-2.3805876041074e-10	1.88478081984193e-06	0.893178589633374	0.23896174675955	0.0285769603889527	-1	-2.64853843273281e-25
"wgEncodeAwgDnaseDukeUrotheliaut189UniPk"	-0.821448562325378	2.53403563058703e-32	0.000507576523423078	0.265763748357504	0.43029988682362	-2.35486755199711e-11	9.27178089464661e-05	-0.916093134933417	0.853766108152441	0.0857792348008125	5.90437504006377e-10	0.858100603878088	0.242096003551245	-0.826819045941424	-4.78802845855383e-05	3.23269736589812e-06	-1	0.110217731867484	0.124643723695559	0.908193719673904	-2.19049770348652e-27
"wgEncodeAwgDnaseUwdukeGm12878UniPk"	0.957571782240911	2.74389481758293e-82	1.48293867626008e-05	0.0970072435390933	0.00245406802908155	-3.63948711853047e-14	4.64234051915016e-15	-0.577538157364436	-0.276018648467153	0.00194835078191708	2.9890107418067e-20	-1.28892302198657e-08	0.981879956817614	-0.712093064861006	-6.08772970321298e-23	5.28650750002659e-26	-1	0.0117943906247654	0.0753332333584309	0.455870458322691	-7.36756587274825e-22
"wgEncodeAwgDnaseUwdukeH1hescUniPk"	-0.802375105228304	2.81095308730695e-29	0.015946896649245	-0.828654467148487	0.00105905866753956	-1.85589534346239e-30	1.58794272834711e-15	0.000178807389426989	0.00132677247433725	0.000128955728206357	8.22810751795753e-06	-0.00805805035565391	0.00272647164630999	0.226898238322906	-2.30500585748239e-07	4.9733887575414e-09	0.952643641651823	-0.942747353579292	0.718529430155605	-1	-1.0254555424388e-28
"wgEncodeAwgDnaseUwdukeK562UniPk"	0.892480795877825	2.29128819718736e-47	0.000101605769327558	0.983620421841604	0.0903151881710774	-1.46211049131669e-14	0.0125820652832452	-1	0.35230400405427	0.0166326257812252	8.09323809273515e-10	-0.023123088045133	0.0794398613093469	0.897443232437512	-1.11672005211356e-07	4.52423915936878e-05	1	-0.76002063666481	0.539891217287666	-1	-2.75288493027296e-17
"wgEncodeAwgDnaseUwdukeA549UniPk"	0.724443811940942	5.55138853332177e-66	6.10687857921016e-06	0.276319518911333	0.334232304639359	-4.41758474196427e-13	6.18142725845367e-07	0.175172636346782	-0.539947709004704	0.0485622524466929	5.82301086344217e-19	-0.199239440990074	0.546812306317111	-0.532477079410353	-2.18934874175513e-17	1.30397802344654e-05	0.992529225714244	0.0509748724665532	0.0935199471373893	1	-1.0138607218382e-25
"wgEncodeAwgDnaseUwCd20UniPk"	-1	4.53517781971492e-73	0.00233941061062728	0.671041978673746	0.00198188598953605	-8.46534377199987e-13	1.35323503919404e-17	0.37051090560633	0.795335060412957	0.00389709645707932	4.19755960006646e-07	-4.890798373838e-05	0.940343045179049	-1	-9.15190346922829e-18	6.07027427676358e-14	0.882775446002131	0.939750956182376	0.535735928401004	0.437574749358265	-5.84554835043609e-19
"wgEncodeAwgDnaseUwdukeHelas3UniPk"	0.959645954847625	5.51389987863321e-43	2.87720545913896e-07	0.676746622824248	0.0606308322447403	-3.06308078123872e-16	0.000218871357797171	0.89176260946325	-0.572409950737437	0.0119753989953326	1.24493151235859e-14	-0.230319681102924	0.000581342812793979	1	-8.49428319060156e-09	2.08230071010598e-05	0.953459002451086	0.00293104175583534	0.00429336768696152	1	-8.1432116918445e-36
"wgEncodeAwgDnaseUwdukeHepg2UniPk"	0.290221786410958	3.59276631139335e-26	5.70847152593356e-08	0.771279460389566	0.0659352532858772	-1.42226366824944e-17	1.16474268219179e-06	0.0568947371686822	0.41934744509219	6.25632738276975e-05	1.07028168939546e-12	-1	0.240518226823153	0.122963359300951	-1.94083017979064e-08	4.69577919501514e-06	0.953459002451086	0.139797822109331	0.0777747394775928	0.213947576059872	-2.91632968985711e-45
"wgEncodeAwgDnaseUwdukeHuvecUniPk"	-0.386247259697813	1.11537037336796e-62	0.000346043509711716	0.260294762568126	0.0538312823373508	-4.4656514575203e-17	1.2747253569402e-11	0.00523811958822346	0.939568358213541	1.57917526143086e-09	3.81287784487446e-13	-0.00728852344437207	0.344787088103242	-0.768698439791625	-8.43310587932831e-30	2.19852167330143e-12	-1	-0.99844192178223	0.00568159895987447	0.717691320699418	-3.22002244933696e-21
"wgEncodeAwgDnaseUwdukeMcf7UniPk"	0.592476099880182	1.58423286914534e-60	1.88582100584327e-10	0.493231095642	0.558635889836945	-1.41486679690309e-11	6.87547013441551e-08	-0.142068074508187	-0.967486068331258	7.65119416061555e-08	3.13818877101941e-16	-0.178874970246202	0.00441912678615881	1	-1.11709376584815e-18	0.000508236231555105	1	0.130569095160823	0.00103482980407092	1	-2.38834649484782e-35
